type_id,start_station_id,dest_station_id,price_start,price_dest,volume_remain_start,volume_remain_dest,supply_start,supply_dest,sell_price_low_dest,sell_price_avg_dest,sell_volume_avg_dest
10888,60011866,60004588,311300.0,399900.0,1,19,1,27,299900.0,299904.0,24.0
10998,60004588,60003760,19400.0,22790.0,755,125,1515,9416,33800.0,34125.5,2337.0
10998,60004588,60008494,19400.0,23970.0,755,413,1515,2011,29000.0,29000.0,589.0
10998,60004588,60011866,19400.0,22980.0,755,54,1515,196,26690.0,26848.9,518.0
11083,60003760,60004588,1295000.0,2122000.0,10,2,43,3,2411000.0,2411000.0,4.0
11083,60003760,60011866,1295000.0,2030000.0,10,4,43,5,3000000.0,3000000.0,21.0
11083,60008494,60004588,1400000.0,2122000.0,1,2,28,3,2411000.0,2411000.0,4.0
11083,60008494,60011866,1400000.0,2030000.0,1,4,28,5,3000000.0,3000000.0,21.0
11084,60003760,60011866,1000000.0,1250000.0,4,6,6,6,800000.0,800000.0,35.0
11084,60008494,60011866,969800.0,1250000.0,2,6,17,6,800000.0,800000.0,35.0
11105,60003760,60004588,245200.0,545900.0,1,18,1,60,325000.0,388912.0,299.0
11105,60003760,60008494,245200.0,637100.0,1,3,1,238,481000.0,491157.0,232.0
11105,60003760,60011866,245200.0,344400.0,1,2,1,469,270000.0,305523.0,274.0
11105,60004588,60008494,545900.0,637100.0,18,3,60,238,481000.0,491157.0,232.0
11105,60005686,60004588,440400.0,545900.0,55,18,103,60,325000.0,388912.0,299.0
11105,60005686,60008494,440400.0,637100.0,55,3,103,238,481000.0,491157.0,232.0
11105,60011866,60004588,344400.0,545900.0,2,18,469,60,325000.0,388912.0,299.0
11105,60011866,60008494,344400.0,637100.0,2,3,469,238,481000.0,491157.0,232.0
11129,60004588,60003760,22890.0,29130.0,22,1,951,7812,25430.0,27442.9,5355.0
11129,60005686,60003760,22000.0,29130.0,18,1,72,7812,25430.0,27442.9,5355.0
11129,60008494,60003760,14990.0,29130.0,22,1,116,7812,25430.0,27442.9,5355.0
11129,60008494,60004588,14990.0,22890.0,22,22,116,951,12990.0,12990.0,385.0
11129,60011866,60003760,12500.0,29130.0,12,1,269,7812,25430.0,27442.9,5355.0
11129,60011866,60004588,12500.0,22890.0,12,22,269,951,12990.0,12990.0,385.0
11129,60011866,60008494,12500.0,14990.0,12,22,269,116,7646.0,12277.9,769.0
11130,60011866,60003760,50000.0,259200.0,1,5,1,464,100000.0,216666.0,394.0
11132,60008494,60003760,15990.0,20390.0,88,21,665,1852,10720.0,23148.0,7518.0
11132,60008494,60004588,15990.0,20860.0,88,34,665,164,11980.0,11989.8,644.0
11132,60011866,60003760,16740.0,20390.0,1,21,129,1852,10720.0,23148.0,7518.0
11132,60011866,60004588,16740.0,20860.0,1,34,129,164,11980.0,11989.8,644.0
11133,60003760,60008494,98940.0,250000.0,5,80,533,80,100000.0,100000.0,16.0
11133,60004588,60003760,50000.0,98940.0,1,5,1,533,500.2,141357.0,69.0
11133,60004588,60008494,50000.0,250000.0,1,80,1,80,100000.0,100000.0,16.0
11133,60005686,60003760,50000.0,98940.0,22,5,22,533,500.2,141357.0,69.0
11133,60005686,60008494,50000.0,250000.0,22,80,22,80,100000.0,100000.0,16.0
11134,60008494,60003760,12000.0,19980.0,8,6,63,12728,20000.0,22769.5,11525.0
11134,60008494,60004588,12000.0,19000.0,8,278,63,449,19380.0,19389.8,453.0
11134,60008494,60011866,12000.0,15000.0,8,77,63,77,22890.0,22906.1,1260.0
11134,60011866,60003760,15000.0,19980.0,77,6,77,12728,20000.0,22769.5,11525.0
11134,60011866,60004588,15000.0,19000.0,77,278,77,449,19380.0,19389.8,453.0
11135,60008494,60003760,50000.0,316700.0,1,5,1,471,100.1,288907.0,411.0
11172,60003760,60004588,26800000.0,30100000.0,3,1,205,8,31000000.0,31008400.0,11.0
11172,60003760,60011866,26800000.0,39980000.0,3,2,205,8,25990000.0,26431800.0,99.0
11172,60004588,60011866,30100000.0,39980000.0,1,2,8,8,25990000.0,26431800.0,99.0
11172,60005686,60011866,32650000.0,39980000.0,2,2,11,8,25990000.0,26431800.0,99.0
11172,60008494,60011866,29000000.0,39980000.0,1,2,25,8,25990000.0,26431800.0,99.0
11174,60003760,60004588,23590000.0,35000000.0,1,2,1,2,34350000.0,34351400.0,10.0
11174,60003760,60008494,23590000.0,27720000.0,1,4,1,23,28180000.0,28180700.0,52.0
11174,60003760,60011866,23590000.0,27380000.0,1,1,1,4,29650000.0,29650900.0,3.0
11174,60005686,60004588,28500000.0,35000000.0,6,2,12,2,34350000.0,34351400.0,10.0
11174,60008494,60004588,27720000.0,35000000.0,4,2,23,2,34350000.0,34351400.0,10.0
11174,60011866,60004588,27380000.0,35000000.0,1,2,4,2,34350000.0,34351400.0,10.0
11176,60003760,60004588,25010000.0,32000000.0,1,1,31,2,38860000.0,38862300.0,25.0
11176,60003760,60008494,25010000.0,29890000.0,1,6,31,33,26340000.0,26348200.0,75.0
11176,60003760,60011866,25010000.0,28990000.0,1,1,31,7,23370000.0,23379100.0,21.0
11176,60011866,60004588,28990000.0,32000000.0,1,1,7,2,38860000.0,38862300.0,25.0
11178,60011866,60003760,23870000.0,28620000.0,2,3,11,78,21000000.0,22313400.0,165.0
11178,60011866,60004588,23870000.0,29980000.0,2,3,11,4,35000000.0,35000000.0,6.0
11178,60011866,60008494,23870000.0,28420000.0,2,2,11,31,25700000.0,25840700.0,50.0
11182,60003760,60004588,25480000.0,34090000.0,4,3,68,6,30750000.0,30803400.0,39.0
11182,60003760,60011866,25480000.0,32540000.0,4,1,68,11,27990000.0,27996800.0,25.0
11182,60008494,60004588,27280000.0,34090000.0,4,3,38,6,30750000.0,30803400.0,39.0
11182,60008494,60011866,27280000.0,32540000.0,4,1,38,11,27990000.0,27996800.0,25.0
11184,60003760,60008494,26960000.0,37900000.0,5,1,112,5,22000000.0,23695700.0,28.0
11184,60011866,60008494,26480000.0,37900000.0,2,1,106,5,22000000.0,23695700.0,28.0
11188,60003760,60004588,27210000.0,36960000.0,1,2,316,10,34220000.0,34228400.0,10.0
11188,60003760,60008494,27210000.0,30470000.0,1,7,316,31,31530000.0,31575900.0,136.0
11188,60003760,60011866,27210000.0,30300000.0,1,2,316,4,26930000.0,26957300.0,19.0
11188,60008494,60004588,30470000.0,36960000.0,7,2,31,10,34220000.0,34228400.0,10.0
11188,60011866,60004588,30300000.0,36960000.0,2,2,4,10,34220000.0,34228400.0,10.0
11192,60003760,60004588,26420000.0,30500000.0,6,2,237,2,29480000.0,29487300.0,31.0
11192,60003760,60008494,26420000.0,44650000.0,6,3,237,39,28640000.0,28657000.0,174.0
11192,60003760,60011866,26420000.0,29480000.0,6,1,237,102,29390000.0,29406100.0,63.0
11192,60004588,60008494,30500000.0,44650000.0,2,3,2,39,28640000.0,28657000.0,174.0
11192,60005686,60008494,29810000.0,44650000.0,9,3,24,39,28640000.0,28657000.0,174.0
11192,60011866,60008494,29480000.0,44650000.0,1,3,102,39,28640000.0,28657000.0,174.0
11194,60005686,60003760,29750000.0,33550000.0,1,20,1,62,27400000.0,28097300.0,130.0
11194,60005686,60004588,29750000.0,32970000.0,1,4,1,4,28200000.0,28971400.0,3.0
11194,60008494,60003760,25520000.0,33550000.0,1,20,21,62,27400000.0,28097300.0,130.0
11194,60008494,60004588,25520000.0,32970000.0,1,4,21,4,28200000.0,28971400.0,3.0
11194,60008494,60011866,25520000.0,29740000.0,1,5,21,7,31190000.0,31190000.0,10.0
11194,60011866,60003760,29740000.0,33550000.0,5,20,7,62,27400000.0,28097300.0,130.0
11194,60011866,60004588,29740000.0,32970000.0,5,4,7,4,28200000.0,28971400.0,3.0
11196,60003760,60004588,20280000.0,23000000.0,1,10,211,19,31990000.0,31998900.0,1.0
11196,60008494,60004588,20200000.0,23000000.0,1,10,28,19,31990000.0,31998900.0,1.0
11196,60011866,60004588,20680000.0,23000000.0,3,10,12,19,31990000.0,31998900.0,1.0
11198,60003760,60004588,21900000.0,28980000.0,90,1,549,8,23440000.0,23441600.0,63.0
11198,60003760,60011866,21900000.0,26740000.0,90,2,549,58,22090000.0,22105200.0,62.0
11198,60005686,60004588,26120000.0,28980000.0,1,1,20,8,23440000.0,23441600.0,63.0
11198,60008494,60004588,23990000.0,28980000.0,12,1,44,8,23440000.0,23441600.0,63.0
11198,60008494,60011866,23990000.0,26740000.0,12,2,44,58,22090000.0,22105200.0,62.0
11200,60003760,60004588,20920000.0,24200000.0,1,1,50,16,34570000.0,34570000.0,1.0
11200,60003760,60011866,20920000.0,24970000.0,1,1,50,6,23680000.0,23691800.0,14.0
11200,60005686,60011866,22660000.0,24970000.0,2,1,11,6,23680000.0,23691800.0,14.0
11200,60008494,60004588,21990000.0,24200000.0,1,1,18,16,34570000.0,34570000.0,1.0
11200,60008494,60011866,21990000.0,24970000.0,1,1,18,6,23680000.0,23691800.0,14.0
11202,60003760,60004588,21970000.0,75000000.0,7,1,230,1,99990000.0,99990000.0,1.0
11202,60003760,60011866,21970000.0,27630000.0,7,2,230,6,17390000.0,20778200.0,21.0
11202,60005686,60004588,25200000.0,75000000.0,1,1,7,1,99990000.0,99990000.0,1.0
11202,60008494,60004588,20960000.0,75000000.0,2,1,27,1,99990000.0,99990000.0,1.0
11202,60008494,60011866,20960000.0,27630000.0,2,2,27,6,17390000.0,20778200.0,21.0
11202,60011866,60004588,27630000.0,75000000.0,2,1,6,1,99990000.0,99990000.0,1.0
11215,60003760,60004588,69920.0,3499000.0,1,5,1,5,4200000.0,4200000.0,15.0
11215,60003760,60008494,69920.0,18990000.0,1,1,1,4,8999000.0,8999000.0,11.0
11215,60003760,60011866,69920.0,2400000.0,1,1,1,13,70000.0,767500.0,14.0
11215,60004588,60008494,3499000.0,18990000.0,5,1,5,4,8999000.0,8999000.0,11.0
11215,60011866,60004588,2400000.0,3499000.0,1,5,13,5,4200000.0,4200000.0,15.0
11215,60011866,60008494,2400000.0,18990000.0,1,1,13,4,8999000.0,8999000.0,11.0
11217,60003760,60008494,129400.0,159900.0,4,383,848,720,140000.0,144773.0,670.0
11217,60003760,60011866,129400.0,159000.0,4,253,848,256,159000.0,159000.0,139.0
11217,60005686,60008494,137900.0,159900.0,82,383,366,720,140000.0,144773.0,670.0
11217,60005686,60011866,137900.0,159000.0,82,253,366,256,159000.0,159000.0,139.0
11219,60003760,60004588,900000.0,999800.0,3,1,318,16,998000.0,998000.0,70.0
11219,60008494,60003760,707000.0,900000.0,359,3,461,318,574800.0,575554.0,321.0
11219,60008494,60004588,707000.0,999800.0,359,1,461,16,998000.0,998000.0,70.0
11219,60011866,60003760,648100.0,900000.0,13,3,123,318,574800.0,575554.0,321.0
11219,60011866,60004588,648100.0,999800.0,13,1,123,16,998000.0,998000.0,70.0
11225,60003760,60004588,1500000.0,4749000.0,2,2,11,17,4749000.0,4749000.0,7.0
11225,60003760,60008494,1500000.0,5950000.0,2,2,11,2,5499000.0,5499000.0,4.0
11225,60003760,60011866,1500000.0,3500000.0,2,8,11,8,32650000.0,32650000.0,5.0
11225,60004588,60008494,4749000.0,5950000.0,2,2,17,2,5499000.0,5499000.0,4.0
11225,60011866,60004588,3500000.0,4749000.0,8,2,8,17,4749000.0,4749000.0,7.0
11225,60011866,60008494,3500000.0,5950000.0,8,2,8,2,5499000.0,5499000.0,4.0
11227,60003760,60008494,196400.0,449900.0,30,24,1513,37,443000.0,443091.0,438.0
11227,60003760,60011866,196400.0,239900.0,30,5,1513,13,239000.0,239000.0,5.0
11227,60005686,60003760,157000.0,196400.0,335,30,336,1513,178500.0,178571.0,1283.0
11227,60005686,60008494,157000.0,449900.0,335,24,336,37,443000.0,443091.0,438.0
11227,60005686,60011866,157000.0,239900.0,335,5,336,13,239000.0,239000.0,5.0
11227,60011866,60008494,239900.0,449900.0,5,24,13,37,443000.0,443091.0,438.0
11229,60003760,60004588,1111000.0,2960000.0,1,4,88,17,2900000.0,2900000.0,60.0
11229,60003760,60008494,1111000.0,2376000.0,1,32,88,160,1095000.0,1143540.0,1172.0
11229,60003760,60011866,1111000.0,1326000.0,1,8,88,165,1346000.0,1346000.0,85.0
11229,60005686,60004588,2438000.0,2960000.0,1,4,47,17,2900000.0,2900000.0,60.0
11229,60008494,60004588,2376000.0,2960000.0,32,4,160,17,2900000.0,2900000.0,60.0
11229,60011866,60004588,1326000.0,2960000.0,8,4,165,17,2900000.0,2900000.0,60.0
11229,60011866,60008494,1326000.0,2376000.0,8,32,165,160,1095000.0,1143540.0,1172.0
11235,60003760,60004588,1841000.0,8950000.0,2,2,16,4,29000000.0,33410700.0,7.0
11235,60003760,60008494,1841000.0,16000000.0,2,14,16,16,12000000.0,12000000.0,22.0
11235,60003760,60011866,1841000.0,13000000.0,2,1,16,1,12950000.0,12950000.0,3.0
11235,60004588,60008494,8950000.0,16000000.0,2,14,4,16,12000000.0,12000000.0,22.0
11235,60004588,60011866,8950000.0,13000000.0,2,1,4,1,12950000.0,12950000.0,3.0
11235,60011866,60008494,13000000.0,16000000.0,1,14,1,16,12000000.0,12000000.0,22.0
11237,60003760,60004588,209600.0,242900.0,42,1,933,1,276600.0,276600.0,299.0
11237,60003760,60008494,209600.0,240700.0,42,2,933,1102,230000.0,234650.0,1036.0
11237,60011866,60003760,149600.0,209600.0,11,42,241,933,206100.0,206171.0,2535.0
11237,60011866,60004588,149600.0,242900.0,11,1,241,1,276600.0,276600.0,299.0
11237,60011866,60008494,149600.0,240700.0,11,2,241,1102,230000.0,234650.0,1036.0
11239,60003760,60004588,768100.0,999000.0,33,16,612,16,774000.0,774000.0,99.0
11239,60003760,60011866,768100.0,1186000.0,33,50,612,50,898000.0,898000.0,30.0
11239,60004588,60011866,999000.0,1186000.0,16,50,16,50,898000.0,898000.0,30.0
11239,60008494,60003760,627500.0,768100.0,13,33,422,612,673000.0,673761.0,1199.0
11239,60008494,60004588,627500.0,999000.0,13,16,422,16,774000.0,774000.0,99.0
11239,60008494,60011866,627500.0,1186000.0,13,50,422,50,898000.0,898000.0,30.0
11245,60003760,60004588,1500000.0,35600000.0,1,5,1,5,35590000.0,35590000.0,5.0
11245,60003760,60011866,1500000.0,3500000.0,1,6,1,6,3499000.0,3499000.0,7.0
11245,60008494,60003760,439700.0,1500000.0,2,1,3,1,682900.0,682900.0,61.0
11245,60008494,60004588,439700.0,35600000.0,2,5,3,5,35590000.0,35590000.0,5.0
11245,60008494,60011866,439700.0,3500000.0,2,6,3,6,3499000.0,3499000.0,7.0
11245,60011866,60004588,3500000.0,35600000.0,6,5,6,5,35590000.0,35590000.0,5.0
11247,60003760,60008494,209000.0,288400.0,1,26,488,26,287600.0,287600.0,12.0
11247,60004588,60008494,219900.0,288400.0,180,26,180,26,287600.0,287600.0,12.0
11247,60005686,60003760,120000.0,209000.0,31,1,31,488,200000.0,200000.0,775.0
11247,60005686,60004588,120000.0,219900.0,31,180,31,180,219800.0,219800.0,182.0
11247,60005686,60008494,120000.0,288400.0,31,26,31,26,287600.0,287600.0,12.0
11249,60003760,60004588,797000.0,2759000.0,1,10,240,45,2499000.0,2499000.0,102.0
11249,60005686,60004588,1293000.0,2759000.0,27,10,28,45,2499000.0,2499000.0,102.0
11249,60008494,60004588,797600.0,2759000.0,2,10,136,45,2499000.0,2499000.0,102.0
11249,60011866,60004588,798600.0,2759000.0,13,10,21,45,2499000.0,2499000.0,102.0
11255,60003760,60004588,880000.0,4000000.0,1,5,89,5,9950000.0,9950000.0,15.0
11255,60003760,60008494,880000.0,3893000.0,1,1,89,9,3879000.0,3879000.0,8.0
11255,60003760,60011866,880000.0,3500000.0,1,5,89,5,3500000.0,3500000.0,5.0
11255,60005686,60004588,2694000.0,4000000.0,15,5,40,5,9950000.0,9950000.0,15.0
11255,60005686,60008494,2694000.0,3893000.0,15,1,40,9,3879000.0,3879000.0,8.0
11255,60005686,60011866,2694000.0,3500000.0,15,5,40,5,3500000.0,3500000.0,5.0
11255,60011866,60004588,3500000.0,4000000.0,5,5,5,5,9950000.0,9950000.0,15.0
11255,60011866,60008494,3500000.0,3893000.0,5,1,5,9,3879000.0,3879000.0,8.0
11257,60008494,60003760,249700.0,499000.0,38,1,318,414,388000.0,388268.0,3178.0
11257,60011866,60003760,169600.0,499000.0,63,1,70,414,388000.0,388268.0,3178.0
11257,60011866,60008494,169600.0,249700.0,63,38,70,318,179900.0,188984.0,622.0
11259,60003760,60004588,897000.0,1486000.0,1,16,578,17,1485000.0,1485000.0,44.0
11259,60003760,60008494,897000.0,1195000.0,1,33,578,362,1198000.0,1198910.0,305.0
11259,60005686,60003760,796900.0,897000.0,24,1,80,578,799600.0,801441.0,1196.0
11259,60005686,60004588,796900.0,1486000.0,24,16,80,17,1485000.0,1485000.0,44.0
11259,60005686,60008494,796900.0,1195000.0,24,33,80,362,1198000.0,1198910.0,305.0
11259,60008494,60004588,1195000.0,1486000.0,33,16,362,17,1485000.0,1485000.0,44.0
11259,60011866,60003760,657200.0,897000.0,6,1,69,578,799600.0,801441.0,1196.0
11259,60011866,60004588,657200.0,1486000.0,6,16,69,17,1485000.0,1485000.0,44.0
11259,60011866,60008494,657200.0,1195000.0,6,33,69,362,1198000.0,1198910.0,305.0
11265,60003760,60004588,10220000.0,57900000.0,1,4,40,4,54810000.0,54810000.0,7.0
11265,60003760,60008494,10220000.0,41110000.0,1,1,40,3,11000000.0,11873200.0,12.0
11265,60003760,60011866,10220000.0,18000000.0,1,7,40,7,14890000.0,14890000.0,9.0
11265,60005686,60004588,22280000.0,57900000.0,2,4,2,4,54810000.0,54810000.0,7.0
11265,60005686,60008494,22280000.0,41110000.0,2,1,2,3,11000000.0,11873200.0,12.0
11265,60008494,60004588,41110000.0,57900000.0,1,4,3,4,54810000.0,54810000.0,7.0
11265,60011866,60004588,18000000.0,57900000.0,7,4,7,4,54810000.0,54810000.0,7.0
11265,60011866,60008494,18000000.0,41110000.0,7,1,7,3,11000000.0,11873200.0,12.0
11267,60003760,60004588,299000.0,483800.0,8,5,98,98,340000.0,340000.0,142.0
11267,60003760,60011866,299000.0,540000.0,8,4,98,28,490700.0,493979.0,1417.0
11267,60004588,60011866,483800.0,540000.0,5,4,98,28,490700.0,493979.0,1417.0
11267,60005686,60004588,349800.0,483800.0,4,5,578,98,340000.0,340000.0,142.0
11267,60005686,60011866,349800.0,540000.0,4,4,578,28,490700.0,493979.0,1417.0
11267,60008494,60003760,257000.0,299000.0,95,8,359,98,376800.0,377943.0,1468.0
11267,60008494,60004588,257000.0,483800.0,95,5,359,98,340000.0,340000.0,142.0
11267,60008494,60011866,257000.0,540000.0,95,4,359,28,490700.0,493979.0,1417.0
11269,60003760,60004588,1253000.0,3739000.0,225,16,1547,326,1153000.0,1565250.0,412.0
11269,60003760,60008494,1253000.0,1446000.0,225,4,1547,187,1245000.0,1251320.0,712.0
11269,60005686,60004588,1409000.0,3739000.0,1,16,167,326,1153000.0,1565250.0,412.0
11269,60008494,60004588,1446000.0,3739000.0,4,16,187,326,1153000.0,1565250.0,412.0
11269,60011866,60004588,1263000.0,3739000.0,5,16,222,326,1153000.0,1565250.0,412.0
11269,60011866,60008494,1263000.0,1446000.0,5,4,222,187,1245000.0,1251320.0,712.0
11277,60003760,60011866,249500.0,321700.0,25,3,124,3,230000.0,230000.0,63.0
11277,60004588,60003760,200000.0,249500.0,120,25,120,124,233900.0,234323.0,920.0
11277,60004588,60011866,200000.0,321700.0,120,3,120,3,230000.0,230000.0,63.0
11277,60005686,60003760,194900.0,249500.0,51,25,66,124,233900.0,234323.0,920.0
11277,60005686,60011866,194900.0,321700.0,51,3,66,3,230000.0,230000.0,63.0
11277,60008494,60003760,199900.0,249500.0,1,25,2,124,233900.0,234323.0,920.0
11277,60008494,60011866,199900.0,321700.0,1,3,2,3,230000.0,230000.0,63.0
11279,60003760,60004588,2662000.0,3433000.0,49,16,1645,40,2885000.0,2885000.0,44.0
11279,60008494,60003760,2322000.0,2662000.0,100,49,483,1645,2299000.0,2337140.0,3981.0
11279,60008494,60004588,2322000.0,3433000.0,100,16,483,40,2885000.0,2885000.0,44.0
11279,60008494,60011866,2322000.0,2574000.0,100,40,483,84,2400000.0,2400000.0,59.0
11279,60011866,60004588,2574000.0,3433000.0,40,16,84,40,2885000.0,2885000.0,44.0
11280,60008494,60003760,8095000.0,9900000.0,1,12,1,12,8480000.0,8480000.0,8.0
11280,60008494,60011866,8095000.0,9900000.0,1,4,1,4,9901000.0,9901000.0,15.0
11283,60004588,60003760,3999.0,4849.0,3000,1153,3000,388759,4773.0,4789.3,91362.0
11283,60004588,60008494,3999.0,4987.0,3000,2380,3000,17094,9798.0,9799.09,11542.0
11283,60004588,60011866,3999.0,4912.0,3000,1133,3000,10409,4339.0,4345.68,13556.0
11285,60005686,60003760,4700.0,5999.0,853,29,19769,4570,6897.0,7326.62,24430.0
11285,60005686,60004588,4700.0,5570.0,853,1000,19769,5331,6000.0,6085.64,19197.0
11285,60005686,60011866,4700.0,5356.0,853,315,19769,12926,4700.0,4958.93,20432.0
11285,60008494,60003760,4944.0,5999.0,2000,29,9130,4570,6897.0,7326.62,24430.0
11285,60008494,60004588,4944.0,5570.0,2000,1000,9130,5331,6000.0,6085.64,19197.0
11285,60011866,60003760,5356.0,5999.0,315,29,12926,4570,6897.0,7326.62,24430.0
11287,60005686,60011866,10450.0,11980.0,1648,1007,5946,9964,9995.0,10095.8,3827.0
11293,60003760,60004588,39980.0,119800.0,148,24,297,51,119700.0,119700.0,33.0
11293,60003760,60008494,39980.0,77100.0,148,139,297,933,76830.0,76830.0,699.0
11293,60003760,60011866,39980.0,74890.0,148,10,297,168,74810.0,74810.0,309.0
11293,60008494,60004588,77100.0,119800.0,139,24,933,51,119700.0,119700.0,33.0
11293,60011866,60004588,74890.0,119800.0,10,24,168,51,119700.0,119700.0,33.0
11295,60003760,60004588,249900.0,288500.0,150,5,1103,5,440100.0,440100.0,33.0
11295,60005686,60004588,250000.0,288500.0,20,5,20,5,440100.0,440100.0,33.0
11295,60008494,60003760,224400.0,249900.0,1,150,394,1103,242900.0,243007.0,1816.0
11295,60008494,60004588,224400.0,288500.0,1,5,394,5,440100.0,440100.0,33.0
11295,60008494,60011866,224400.0,249300.0,1,3,394,256,243900.0,243900.0,397.0
11295,60011866,60004588,249300.0,288500.0,3,5,256,5,440100.0,440100.0,33.0
11297,60003760,60004588,347900.0,531100.0,26,5,1886,197,437400.0,437400.0,214.0
11297,60003760,60008494,347900.0,470200.0,26,25,1886,662,350000.0,369430.0,529.0
11297,60003760,60011866,347900.0,458000.0,26,25,1886,70,555300.0,555354.0,191.0
11297,60008494,60004588,470200.0,531100.0,25,5,662,197,437400.0,437400.0,214.0
11297,60011866,60004588,458000.0,531100.0,25,5,70,197,437400.0,437400.0,214.0
11299,60003760,60008494,1428000.0,1849000.0,3,2,322,38,2468000.0,2468950.0,113.0
11299,60003760,60011866,1428000.0,2000000.0,3,129,322,129,1639000.0,1641020.0,293.0
11299,60004588,60003760,1090000.0,1428000.0,1,3,188,322,1399000.0,1417020.0,856.0
11299,60004588,60008494,1090000.0,1849000.0,1,2,188,38,2468000.0,2468950.0,113.0
11299,60004588,60011866,1090000.0,2000000.0,1,129,188,129,1639000.0,1641020.0,293.0
11300,60003760,60008494,6980000.0,8000000.0,5,5,12,5,5900000.0,5900000.0,3.0
11300,60011866,60003760,6000000.0,6980000.0,3,5,3,12,6000000.0,6000000.0,5.0
11300,60011866,60008494,6000000.0,8000000.0,3,5,3,5,5900000.0,5900000.0,3.0
